country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,num_pollutants_reported,ts_hour,hour_of_day,day_of_week,AQI_official,AQI_simple,AQI_category,PC1,PC2,PC3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-11-24 19:00:00,23.210494,77.425409,43.0,9.0,74.0,43.0,262.0,256.0,8.0,7,2025-11-24 19:00:00,19,0,456.6875,262.0,Severe,1.6689996797574642,-0.31987731112981865,0.48232694698792167
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-11-24 19:00:00,23.233584,77.400574,40.0,7.0,66.0,135.0,220.0,330.0,10.0,7,2025-11-24 19:00:00,19,0,438.125,330.0,Severe,2.1739333070579914,-1.0543624004499463,-1.1768109073093682
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-11-24 19:00:00,22.9682591,76.064118,34.0,3.0,8.0,28.0,165.0,293.0,50.0,7,2025-11-24 19:00:00,19,0,408.74,293.0,Severe,-0.02407870573356344,2.8886867884486986,-1.1557514282936605
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-11-24 19:00:00,26.203442,78.193251,33.0,3.0,58.0,65.0,127.0,166.0,13.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,166.0,Very Poor,-0.16677856587570672,-0.3393956970420625,-0.34243021046691446
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-11-24 19:00:00,26.259242,78.216432,54.0,9.0,76.0,114.0,181.0,233.0,14.0,7,2025-11-24 19:00:00,19,0,386.953488372093,233.0,Very Poor,1.8405693371039722,-0.7397571069592482,-0.4031817433981222
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2025-11-24 19:00:00,26.200388,78.147714,48.0,4.0,72.0,47.0,139.0,187.0,9.0,7,2025-11-24 19:00:00,19,0,487.625,187.0,Severe,0.3144504332755166,-0.44088625067308024,0.031356988592162675
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2025-11-24 19:00:00,22.7289,75.8076,7.0,,2.0,9.0,,104.0,21.0,5,2025-11-24 19:00:00,19,0,245.3793103448276,104.0,Poor,-1.5382557614743944,0.8142255441893264,0.5339868470600561
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-11-24 19:00:00,22.431,75.5213,56.0,,132.0,66.0,162.0,241.0,11.0,6,2025-11-24 19:00:00,19,0,393.09302325581393,241.0,Very Poor,1.961186794260936,-0.5483946814580773,0.580491882003698
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2025-11-24 19:00:00,22.7524,75.8872,28.0,,,13.0,,,,2,2025-11-24 19:00:00,19,0,364.85207100591714,28.0,Very Poor,-0.49389550189122816,0.3917267619472717,0.627588600316332
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2025-11-24 19:00:00,22.678,75.8559,31.0,,7.0,15.0,,,25.0,4,2025-11-24 19:00:00,19,0,382.4260355029586,31.0,Very Poor,-0.7777369828356911,1.078579504805225,0.12642460193199237
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-11-24 19:00:00,22.7084,75.8815,18.0,,16.0,15.0,87.0,82.0,28.0,6,2025-11-24 19:00:00,19,0,306.2721893491124,87.0,Very Poor,-1.5580459200386023,1.1319929974553704,0.5881285630039449
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-11-24 19:00:00,23.163174,79.973061,50.0,1.0,21.0,57.0,94.0,112.0,14.0,7,2025-11-24 19:00:00,19,0,500.0,112.0,Severe,-1.0511536429091344,-0.19725701057250142,-0.9119971213980731
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-11-24 19:00:00,23.142888,79.916147,67.0,12.0,45.0,75.0,123.0,137.0,8.0,7,2025-11-24 19:00:00,19,0,313.27906976744185,137.0,Very Poor,0.7255448852089676,-0.9043270316056775,0.4320880099154853
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-11-24 19:00:00,23.168606,79.932247,57.0,5.0,50.0,102.0,129.0,201.0,34.0,7,2025-11-24 19:00:00,19,0,362.3953488372093,201.0,Very Poor,0.8233009966920765,0.7831525088759431,-1.162097677420024
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-11-24 19:00:00,23.218135,79.95777,46.0,5.0,63.0,52.0,133.0,179.0,7.0,7,2025-11-24 19:00:00,19,0,475.25,179.0,Severe,0.1963291456714533,-0.6413129034728458,0.06826711935835464
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-11-24 19:00:00,23.50016,80.23284,48.0,5.0,30.0,119.0,144.0,173.0,26.0,7,2025-11-24 19:00:00,19,0,487.625,173.0,Severe,0.4724845031126823,0.07370093446174487,-1.410925532562973
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2025-11-24 19:00:00,24.2613009,80.7231783,39.0,,51.0,,102.0,48.0,17.0,5,2025-11-24 19:00:00,19,0,431.9375,102.0,Severe,-0.6613066475777035,-0.09036226135589,0.47942477040238696
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-11-24 19:00:00,23.10844,77.511428,38.0,4.0,143.0,79.0,166.0,293.0,54.0,7,2025-11-24 19:00:00,19,0,425.75,293.0,Severe,2.2758416779799933,2.408927526946323,-0.2614477435389177
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-11-24 19:00:00,22.624758,75.675238,39.0,,,42.0,,,,2,2025-11-24 19:00:00,19,0,431.9375,42.0,Severe,-0.11222168236673714,0.09410411784075963,0.1469302192482097
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-11-24 19:00:00,23.331731,75.045981,,,20.0,,186.0,178.0,,3,2025-11-24 19:00:00,19,0,344.74418604651163,186.0,Very Poor,0.07921278570883633,0.0911641865543061,-0.3067213453443476
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-11-24 19:00:00,23.838586,78.759431,47.0,1.0,22.0,57.0,137.0,254.0,7.0,7,2025-11-24 19:00:00,19,0,481.4375,254.0,Severe,-0.21212870719529586,-0.5021995219336826,-1.181970715347183
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",2025-11-24 19:00:00,23.8640158,78.80289321,58.0,,18.0,,113.0,112.0,8.0,5,2025-11-24 19:00:00,19,0,272.6896551724138,113.0,Poor,-0.50737665496873,-0.5948837403998892,-0.12092883228005016
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-11-24 19:00:00,24.58434363,80.8549414,30.0,,12.0,22.0,64.0,46.0,19.0,6,2025-11-24 19:00:00,19,0,376.5680473372781,64.0,Very Poor,-1.7450508987768472,0.37174794695768765,0.5576558507029261
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-11-24 19:00:00,24.10897,82.64558,59.0,13.0,82.0,40.0,300.0,322.0,30.0,7,2025-11-24 19:00:00,19,0,413.96,322.0,Severe,2.9619819097835403,1.3041631147644286,0.5741746875583509
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-11-24 19:00:00,19.10122,74.73339,54.0,6.0,21.0,57.0,70.0,53.0,6.0,7,2025-11-24 19:00:00,19,0,88.17241379310346,70.0,Satisfactory,-1.085140718729042,-0.8968460188444906,-0.009025928366190712
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2025-11-24 19:00:00,20.719516,77.000253,23.0,5.0,21.0,37.0,85.0,56.0,15.0,7,2025-11-24 19:00:00,19,0,335.5621301775148,85.0,Very Poor,-1.6022320014003566,-0.024161938039649042,0.265769742101153
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-11-24 19:00:00,20.9402359,77.7895248,25.0,2.0,14.0,64.0,93.0,80.0,20.0,7,2025-11-24 19:00:00,19,0,347.27810650887574,93.0,Very Poor,-1.4921510878249176,0.127509799415739,-0.7161989245494911
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2025-11-24 19:00:00,20.939198,77.765701,46.0,3.0,23.0,71.0,101.0,,30.0,6,2025-11-24 19:00:00,19,0,475.25,101.0,Severe,-0.4424439959054903,0.8190498813443088,-1.0581810024950706
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-11-24 19:00:00,19.87562,75.38731,10.0,2.0,41.0,39.0,82.0,56.0,1.0,7,2025-11-24 19:00:00,19,0,200.0,82.0,Moderate,-1.8535363038470651,-1.03128178509752,0.32195386582882807
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-11-24 19:00:00,19.8389439,75.244448,29.0,11.0,20.0,27.0,82.0,101.0,16.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,101.0,Very Poor,-0.9552269388115217,0.12680219913223478,1.0515793459189786
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-11-24 19:00:00,19.863756,75.321188,17.0,3.0,16.0,45.0,125.0,109.0,19.0,7,2025-11-24 19:00:00,19,0,300.0,125.0,Poor,-1.3318256595759597,0.3027945032421661,-0.3428770269322683
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-11-24 19:00:00,19.16485,73.23409,38.0,5.0,23.0,73.0,137.0,130.0,9.0,7,2025-11-24 19:00:00,19,0,425.75,137.0,Severe,-0.4662387390642814,-0.6880013293453783,-0.5075150776662758
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-11-24 19:00:00,19.0243902,73.0406721,31.0,5.0,11.0,44.0,163.0,208.0,17.0,7,2025-11-24 19:00:00,19,0,382.4260355029586,208.0,Very Poor,-0.3754302002211526,0.296926916006005,-0.495590312183235
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-11-24 19:00:00,19.309073,73.057223,29.0,5.0,24.0,84.0,143.0,148.0,11.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,148.0,Very Poor,-0.3682731102648804,-0.634760725486344,-0.6320959831478976
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-11-24 19:00:00,19.786089,72.757971,40.0,8.0,38.0,45.0,145.0,228.0,20.0,7,2025-11-24 19:00:00,19,0,438.125,228.0,Severe,0.3418772075216618,0.41760338863172713,0.08005890766616783
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2025-11-24 19:00:00,19.9629,79.298714,32.0,2.0,32.0,20.0,126.0,57.0,30.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,126.0,Very Poor,-1.3349105556056802,1.2592623154681128,-0.11003546404671813
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-11-24 19:00:00,19.9775302,79.2337086,39.0,6.0,25.0,18.0,165.0,184.0,9.0,7,2025-11-24 19:00:00,19,0,431.9375,184.0,Severe,-0.35153638939801096,-0.05795552037350707,0.20326409391967715
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2025-11-24 19:00:00,20.918946,74.776388,33.0,2.0,23.0,49.0,84.0,70.0,10.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,84.0,Very Poor,-1.5391958940841004,-0.4592654140894707,-0.34525372418387384
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-11-24 19:00:00,21.001264,75.565602,22.0,2.0,8.0,68.0,102.0,74.0,5.0,7,2025-11-24 19:00:00,19,0,329.70414201183434,102.0,Very Poor,-1.6538909277578668,-0.9516318151269113,-0.6530293979063514
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-11-24 19:00:00,19.854616,75.905894,24.0,,,61.0,,,,2,2025-11-24 19:00:00,19,0,341.42011834319527,61.0,Very Poor,-0.18601637004795166,-0.09587952389538548,0.029527044282600154
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-11-24 19:00:00,19.25292,73.142019,75.0,,,9.0,,,,2,2025-11-24 19:00:00,19,0,9.0,75.0,Good,0.1610166366667995,0.4218312982547742,0.26236784837047294
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-11-24 19:00:00,19.192056,72.9585188,45.0,2.0,10.0,100.0,154.0,,16.0,6,2025-11-24 19:00:00,19,0,469.0625,154.0,Severe,-0.2502181270098998,-0.367472793308331,-1.6582198791745832
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-11-24 19:00:00,16.6870449,74.2505872,13.0,3.0,46.0,26.0,104.0,103.0,5.0,7,2025-11-24 19:00:00,19,0,242.6086956521739,104.0,Poor,-1.3929858862698694,-0.5669143747450252,0.4772404361377101
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-11-24 19:00:00,16.7143745,74.2426398,45.0,,,15.0,,,,2,2025-11-24 19:00:00,19,0,469.0625,45.0,Severe,-0.23071513513657382,0.36753654748783937,0.44998687188737996
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2025-11-24 19:00:00,18.39963,76.57452,25.0,14.0,45.0,79.0,80.0,83.0,4.0,7,2025-11-24 19:00:00,19,0,347.27810650887574,83.0,Very Poor,-0.24068813000429998,-1.3383308897383182,1.2606900065123563
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-11-24 19:00:00,18.1023399,73.4783687,10.0,,,63.0,,,,2,2025-11-24 19:00:00,19,0,200.0,63.0,Moderate,-0.37492809013388284,-0.11307526093565452,0.12764322292669322
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-11-24 19:00:00,20.555712,74.529236,49.0,1.0,39.0,63.0,80.0,50.0,11.0,7,2025-11-24 19:00:00,19,0,493.8125,80.0,Severe,-1.1776592480954806,-0.576310140107337,-0.5905760541865821
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2025-11-24 19:00:00,19.296481,72.840923,39.0,5.0,38.0,126.0,121.0,160.0,4.0,7,2025-11-24 19:00:00,19,0,431.9375,160.0,Severe,0.15594427487169701,-1.5927565235169043,-1.032214288528868
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-11-24 19:00:00,19.065931,72.862131,24.0,14.0,62.0,66.0,143.0,106.0,3.0,7,2025-11-24 19:00:00,19,0,341.42011834319527,143.0,Very Poor,0.34549465251211947,-1.2124263680394467,1.482507968761224
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-11-24 19:00:00,19.23241,72.86895,62.0,8.0,73.0,117.0,172.0,194.0,,6,2025-11-24 19:00:00,19,0,357.0232558139535,194.0,Very Poor,1.6424342038035395,-0.686782544771233,-0.6021552272482645
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-11-24 19:00:00,19.2243333,72.8658113,2.0,,7.0,,,,,2,2025-11-24 19:00:00,19,0,100.0,7.0,Satisfactory,-0.9852364129684925,0.06251961580390844,0.005551795748818221
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2025-11-24 19:00:00,18.9767,72.838,40.0,25.0,100.0,32.0,,,18.0,5,2025-11-24 19:00:00,19,0,438.125,100.0,Severe,2.0154148969710133,0.06278628902069593,3.432662280576373
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-11-24 19:00:00,19.11074,72.86084,52.0,25.0,113.0,70.0,162.0,260.0,12.0,7,2025-11-24 19:00:00,19,0,402.8,260.0,Severe,3.1576614176788764,-0.6563380130361995,2.7948856681715157
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-11-24 19:00:00,19.0364585,72.8954371,34.0,6.0,67.0,85.0,136.0,130.0,4.0,7,2025-11-24 19:00:00,19,0,400.0,136.0,Very Poor,0.1725676614120981,-1.2473442154585688,0.05357490179910219
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-11-24 19:00:00,19.10078,72.87462,16.0,,,7.0,,,,2,2025-11-24 19:00:00,19,0,285.6521739130435,16.0,Poor,-0.7146755896783253,0.45549790147565355,0.8135228702532279
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-11-24 19:00:00,18.91,72.82,29.0,3.0,30.0,11.0,,,,4,2025-11-24 19:00:00,19,0,370.7100591715976,30.0,Very Poor,-0.8844585692913199,0.4650553086013522,0.03844216818379514
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-11-24 19:00:00,19.04946,72.923,59.0,15.0,41.0,32.0,270.0,223.0,6.0,7,2025-11-24 19:00:00,19,0,379.27906976744185,270.0,Very Poor,1.7273378767679806,-0.3814252936473224,1.015768822813585
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-11-24 19:00:00,19.083694,72.920967,33.0,4.0,55.0,105.0,143.0,98.0,4.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,143.0,Very Poor,-0.1008672737185873,-1.4330259154936469,-0.5524707949382314
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2025-11-24 19:00:00,19.2058,72.8682,24.0,1.0,7.0,,124.0,148.0,,5,2025-11-24 19:00:00,19,0,341.42011834319527,148.0,Very Poor,-1.2972965409672002,0.0788651173592421,-0.9085834603373788
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-11-24 19:00:00,19.215859,72.831718,18.0,2.0,37.0,67.0,114.0,185.0,8.0,7,2025-11-24 19:00:00,19,0,350.1162790697674,185.0,Very Poor,-0.7404637841340469,-0.6568758202577211,-0.5726454679054842
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-11-24 19:00:00,19.0632143,72.8456324,25.0,11.0,26.0,53.0,139.0,135.0,3.0,7,2025-11-24 19:00:00,19,0,347.27810650887574,139.0,Very Poor,-0.3209627779170887,-0.963309755733988,0.7761247736262549
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-11-24 19:00:00,19.1653323,72.922099,50.0,2.0,29.0,141.0,115.0,,10.0,6,2025-11-24 19:00:00,19,0,500.0,141.0,Severe,0.10649972323855555,-1.283238994313127,-1.8997591383808885
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2025-11-24 19:00:00,19.0863,72.8888,16.0,2.0,8.0,28.0,123.0,105.0,36.0,7,2025-11-24 19:00:00,19,0,285.6521739130435,123.0,Poor,-1.5748714168112616,1.6879500168094224,-0.5041223329978992
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-11-24 19:00:00,19.19709,72.82204,47.0,12.0,87.0,182.0,225.0,191.0,5.0,7,2025-11-24 19:00:00,19,0,481.4375,225.0,Severe,2.6390039876677713,-2.10480590822345,-0.5952720332614841
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2025-11-24 19:00:00,18.96702,72.84214,93.0,19.0,99.0,119.0,161.0,298.0,9.0,7,2025-11-24 19:00:00,19,0,409.64,298.0,Severe,3.6458245741994406,-1.252256067591939,0.7570186589405239
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-11-24 19:00:00,19.1878657,72.8304069,54.0,17.0,71.0,35.0,140.0,116.0,15.0,7,2025-11-24 19:00:00,19,0,286.34482758620686,140.0,Poor,0.9952375339748811,-0.10101483673206342,1.9924466831345993
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-11-24 19:00:00,18.897756,72.81332,43.0,4.0,86.0,91.0,159.0,270.0,11.0,7,2025-11-24 19:00:00,19,0,456.6875,270.0,Severe,1.2752539451666716,-0.6670783094985726,-0.5839814843886945
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2025-11-24 19:00:00,19.1375,72.915056,18.0,2.0,8.0,9.0,162.0,208.0,28.0,7,2025-11-24 19:00:00,19,0,367.7674418604651,208.0,Very Poor,-1.0315625022753745,1.463859132056594,-0.47699340836647935
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-11-24 19:00:00,19.000084,72.85673,27.0,21.0,4.0,125.0,84.0,16.0,33.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,125.0,Very Poor,0.040940883717720505,0.16578246479929448,0.9652216199739677
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2025-11-24 19:00:00,19.060498,72.923356,43.0,4.0,63.0,60.0,,,16.0,5,2025-11-24 19:00:00,19,0,456.6875,63.0,Severe,0.19759618755142355,-0.08150333528596497,-0.23020913861168962
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2025-11-24 19:00:00,19.000083,72.813993,35.0,8.0,105.0,115.0,146.0,196.0,,6,2025-11-24 19:00:00,19,0,407.1875,196.0,Severe,1.499242385316719,-0.7421603959388108,0.06338284520874721
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-11-24 19:00:00,19.047,72.8746,13.0,5.0,59.0,10.0,75.0,50.0,16.0,7,2025-11-24 19:00:00,19,0,242.6086956521739,75.0,Poor,-1.5444776706821433,0.24092408109810923,1.1560865534658382
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",2025-11-24 19:00:00,19.3832,72.8204,48.0,3.0,21.0,17.0,113.0,102.0,10.0,7,2025-11-24 19:00:00,19,0,487.625,113.0,Severe,-1.1920938038098454,-0.08015688032289585,-0.061512564329742565
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-11-24 19:00:00,19.10861,72.83622,26.0,4.0,25.0,17.0,143.0,108.0,48.0,7,2025-11-24 19:00:00,19,0,353.1360946745562,143.0,Very Poor,-0.929634307162519,2.615706995517326,-0.15257789884514586
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-11-24 19:00:00,18.9936162,72.8128113,13.0,1.0,6.0,20.0,114.0,107.0,19.0,7,2025-11-24 19:00:00,19,0,255.6206896551724,114.0,Poor,-1.9366788060625013,0.5818626554851118,-0.33937372294626705
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-11-24 19:00:00,21.121801,79.04952,30.0,8.0,34.0,66.0,128.0,169.0,39.0,7,2025-11-24 19:00:00,19,0,376.5680473372781,169.0,Very Poor,0.053080020838692454,1.470392547119785,-0.19726959476410313
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-11-24 19:00:00,21.14472,79.107595,68.0,4.0,58.0,37.0,138.0,208.0,51.0,7,2025-11-24 19:00:00,19,0,367.7674418604651,208.0,Very Poor,0.7130901655843176,2.649751981832476,-0.6603767450355945
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-11-24 19:00:00,21.152875,79.0517531,36.0,4.0,45.0,40.0,119.0,129.0,27.0,7,2025-11-24 19:00:00,19,0,413.375,129.0,Severe,-0.5344426420591593,0.86416586815134,-0.10222600184348463
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-11-24 19:00:00,21.143383,79.048912,32.0,6.0,32.0,57.0,134.0,186.0,21.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,186.0,Very Poor,-0.16550972444396242,0.344986402813467,-0.24861023874494598
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2025-11-24 19:00:00,19.173852,77.296291,24.0,4.0,18.0,56.0,111.0,77.0,4.0,7,2025-11-24 19:00:00,19,0,341.42011834319527,111.0,Very Poor,-1.3744640606685559,-0.925163406253302,-0.1383867164508151
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-11-24 19:00:00,20.0073285,73.7762427,32.0,3.0,5.0,12.0,94.0,69.0,,6,2025-11-24 19:00:00,19,0,388.2840236686391,94.0,Very Poor,-1.9005485164759486,0.34725824080709755,0.011984518427461337
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-11-24 19:00:00,20.021503,73.813844,53.0,6.0,23.0,53.0,114.0,113.0,10.0,7,2025-11-24 19:00:00,19,0,276.1034482758621,114.0,Poor,-0.535556794328952,-0.4703440057986581,-0.17382955334627254
